externalId,name,quantity,category,roomId,boxId,barcode,notes,tags,currencyCode,purchasePrice,purchaseDate,warrantyExpiryDate,warrantyProvider,warrantyType,warrantyValue,warrantyRecurringInterval,createdAt,updatedAt
IE320 9627,"KIT,SUTURE REMOVAL,LITTAUER SCISSOR,METAL FORCEPS,STER,DISP",,,REHAB,,IE320 9627,Notes,Suture Removal Tray Ref 06-6000,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 9845,"CUFF,BP,33-47CM,FOR HEWLETT PACKARD MONITORS",,,REHAB,,IE320 9845,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 10250,"SYRINGE,1CC,LUER LOCK",,,REHAB,,IE320 10250,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 10932,"TAPE,MEDICAL,PAPER,2IN X 10YD,MICROPORE,HYPOALLERGENIC,WHT",,,REHAB,,IE320 10932,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 10934,"SYRINGE,W/O NEEDLE,CAPACITY 5ML,LL TIP,DISP,STER,BOLD SCALE",,,REHAB,,IE320 10934,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 10938,"CUP,MEDICINE,PLSTC,1OZ,GRADUATED 1-8 DRAMS,LTX-FREE,DISP",,,REHAB,,IE320 10938,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 11100,"BAND,EXERCISE,YELLOW,X-LIGHT,50YD ROLL,CANDO",,,REHAB,,IE320 11100,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 11101,"BAND,EXERCISE,RED,LIGHT,50YRD ROLL,LATEX FREE,CANDO",,,REHAB,,IE320 11101,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 11102,"BAND,EXERCISE,GREEN,MEDIUM,50YRD ROLL,LATEX FREE,CANDO",,,REHAB,,IE320 11102,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 11103,"BAND,EXERCISE,BLUE,HEAVY,50YRD,LATEX FREE,CANDO",,,REHAB,,IE320 11103,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 11104,"BAND,EXERCISE,BLACK,X-HEAVY,50YRD,LATEX FREE,CANDO",,,REHAB,,IE320 11104,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 12205,"PAD,SANITARY,MATERNITY,3 X 11IN,W/ADH STRIP,NON-STER",,,REHAB,,IE320 12205,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 12730,"BANDAGE,COHESIVE,1IN X 5YD,SELF-ADHERENT,NON-STER,LTX,TAN",,,REHAB,,IE320 12730,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 17164,"KIT,COMPRESSION BANDAGE,4-LAYER BNDG SYS,LTX,PROFORE,STER",,,REHAB,,IE320 17164,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 17294,"SKIN PREP,ELECTROMEDICAL,ELECTRODE CONTACT,4OZ,GEL,TUBE",,,REHAB,,IE320 17294,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 18125,"PHYSIOBALL,THERAPY,65CM,GREEN",,,REHAB,,IE320 18125,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 18174,"BANDAGE,COHESIVE,4IN X 5YD,SELF-ADHERENT,STER,LTX,TAN,COBAN",,,REHAB,,IE320 18174,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 18511,KOMPREX FOAM RUBBER SHEET,,,REHAB,,IE320 18511,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 19374,"SENSOR,NEUROLOGY,TOUCH TEST,MONO,ONE LATCH HANDLE,HAND",,,REHAB,,IE320 19374,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 19551,"BANDAGE,ELASTIC,4IN X 5YD,LTX-FREE,POLYESTER/COTTON,BEIGE",,,REHAB,,IE320 19551,Notes,Ace Bandage,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 19552,"BANDAGE,ELASTIC,6IN X 5YD,LTX-FREE,POLYESTER/COTTON,MATRIX",,,REHAB,,IE320 19552,Notes,Ace Bandage,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 20557,"WIPES,CLEANING,GERMICIDAL,HARD NONPOROUS SURFACE,6 X 6 3/4IN",,,REHAB,,IE320 20557,Notes,Gray Top Wipes,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 22138,"NEEDLE,HYPO,18GA X 1 1/2IN,PIVOTING SHIELDING MECHANISM,STER",,,REHAB,,IE320 22138,Notes,Short P Bar; Short Pink Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 22138,"NEEDLE,HYPO,18GA X 1 1/2IN,PIVOTING SHIELDING MECHANISM,STER",,,REHAB,,IE320 22138,Notes,Short P Bar; Short Pink Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 22139,"NEEDLE,HYPO,22GA X 1 1/2IN,SAFETY SHIELD,STER,BLK HUB",,,REHAB,,IE320 22139,Notes,Short Black or Gray Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 22140,"NEEDLE,HYPO,25GA X 5/8IN,REG BEVEL,SAFETY-GLIDE,STER,SQ,TW",,,REHAB,,IE320 22140,Notes,Short Org Bar; Short Orange Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 22141,"NEEDLE,HYPO,23GA X 1IN,REG BEVEL,SAFETY-GLIDE,STER,REG WALL",,,REHAB,,IE320 22141,Notes,Short Blu Bar; Short Blue Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 22142,"NEEDLE,HYPO,21GA X 1IN,REG BEVEL,SAFETY-GLIDE,STER,REG WALL",,,REHAB,,IE320 22142,Notes,Short GRN Bar; Short Green Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 23695,"SCISSORS,FLOOR GRADE,DRSNG,L 5 1/2IN,STR,RING HANDLE,S/B",,,REHAB,,IE320 23695,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 23980,"BATTERY,ALKALINE,COMMERCIAL AND INDUSTRIAL USE,ENERGIZER,9 V",,,REHAB,,IE320 23980,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 24568,"COVER,ULTRASOUND PROBE,KOVER,5 X 48IN,FLAT-FOLDED,CLOSED TIP",,,REHAB,,IE320 24568,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 24811,"COVER,THERMOMETER PROBE,SURETEMP,ORAL OR RECTAL,PLSTC,DISP",,,REHAB,,IE320 24811,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 26930,"MASK,FACE,PROCEDURE,W/O SHIELD,PLTD,EAR LOOPS,BLU,ANTI-FOG",,,REHAB,,IE320 26930,Notes,Level 1 Procedure Mask with Ear Loops & No Shield,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 27898,"GEL,AQUASONIC,20MG",,,REHAB,,IE320 27898,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 29885,"APPLICATOR,SKIN PREP,2% CHG,70% ISOPROPYL ALCOHOL,CLR,3ML",,,REHAB,,IE320 29885,Notes,CHLORAPREP,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 30039,"DRESSING,PETROLATUM,GAUZE,NON-ADHERENT,5 X 9IN,STRIP,STER",,,REHAB,,IE320 30039,Notes,Sil\Ylw; Silver\Yellow,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 30058,"SWAB,POVIDONE IODINE,10% W/V",,,REHAB,,IE320 30058,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 30264,"ALCOHOL,ISOPROPYL,70%,4OZ BOTTLE",,,REHAB,,IE320 30264,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 31608,"ELECTRODE,EEG,SUBDERMAL NEEDLE,38MM X 28GA X 1 1/2IN,STER",,,REHAB,,IE320 31608,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 32527,"GLOVE,EXAM,NITRILE,SM,LTX-FREE,POWDER-FREE,TEXTURED,NON-STER",,,REHAB,,IE320 32527,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 32528,"GLOVE,EXAM,NITRILE,MED,LTX-FREE,POWDER-FREE,TEXTURED,BILAT",,,REHAB,,IE320 32528,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 32529,"GLOVE,EXAM,NITRILE,LG,LTX-FREE,POWDER-FREE,TEXTURED,NON-STER",,,REHAB,,IE320 32529,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 32530,"GLOVE,EXAM,NITRILE,XL,SYNTHETIC POWDER,TEXTURED,NON-STER",,,REHAB,,IE320 32530,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 32700,"NEEDLE,MONOPOLAR,50MM,26GA",,,REHAB,,IE320 32700,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 33062,"EXERCISE BAND,ORANGE",,,REHAB,,IE320 33062,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 33570,"NEEDLE,MONOPLAR,75MM X 25G,W/LEAD WIRE",,,REHAB,,IE320 33570,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 33618,"ELECTRODES,REUSABLE,2X2IN,FLEX-PLUS,FOR TENS",,,REHAB,,IE320 33618,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 33836,"BAND,PATIENT,IDENTIFICATION,SHORT STAY",,,REHAB,,IE320 33836,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 33930,"DIAPER,ADULT,PULL ON BRIEF,LG 44-54IN,MAX PROTECTION,DISP",,,REHAB,,IE320 33930,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 35035,"WIPES,DISPOSABLE,GERMICIDAL,SANI-CLOTH,SUPER",,,REHAB,,IE320 35035,Notes,Purple Top Wipes,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 35123,"NEEDLE,HYPO,21GA X 2IN,REG BEVEL,STER,LUER-LOK,PLSTC HUB",,,REHAB,,IE320 35123,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 35576,SOFT TISSUE MASSAGE CREAM,,,REHAB,,IE320 35576,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 35591,"EMG,BOTOX,NEEDLE,38MM,26GA",,,REHAB,,IE320 35591,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 36297,"TAPE,MEDICAL,COTTON FIBER,2IN X 16.4FT,ATHLETIC,ACRYLIC ADH",,,REHAB,,IE320 36297,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 36356,"IONTOPATCH,SP,40",,,REHAB,,IE320 36356,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 36760,"BAND,EXERCISE,SILVER,XX-HEAVY,50YRD,LATEX FREE,CANDO",,,REHAB,,IE320 36760,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 37164,"PACK,HOT/COLD,UNIVERSAL PLUS,MEDITEMP",,,REHAB,,IE320 37164,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 37165,"PACK,HOT/COLD,UNIVERSAL,SMALL,MEDITEMP",,,REHAB,,IE320 37165,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 37166,"PACKS,HOT/COLD,MEDITEMP,UNIVERSAL,LARGE",,,REHAB,,IE320 37166,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 37167,"PACK,HOT/COLD,HEAD/NECK,MEDITEMP",,,REHAB,,IE320 37167,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 37168,"PACK,HOT/COLD,SHOULDER/HIP,MEDITEMP",,,REHAB,,IE320 37168,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 37169,"PILLOW,MICRO FLEECE,HOT/COLD,MEDITEMP",,,REHAB,,IE320 37169,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 37636,"NEEDLE,HYPO,20GA X 1 1/2IN,SAFETY SHIELD,STER,DISP,LTX-FREE",,,REHAB,,IE320 37636,Notes,Short YLW Bar; Short Yellow Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 38324,"NEEDLE,SAFETY,BD ECLIPSE,25G X 1-1/2IN",,,REHAB,,IE320 38324,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 40620,"SCISSOR,LISTER BANDAGE,18.5CM",,,REHAB,,IE320 40620,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 41341,"CONTAINER,URINE COLLECTION,COMMODE HAT,800CC,NON-STERILE",,,REHAB,,IE320 41341,Notes,Hats,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 41986,"GEL,LTO,5.5OZ TUBE,LASER",,,REHAB,,IE320 41986,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 42527,"HOOD,FIT TESTING,W/INTEGRATED HEAD SUSP",,,REHAB,,IE320 42527,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 42735,"MASK,EARLOOP,NON/SENSITIVE,LEVEL 3",,,REHAB,,IE320 42735,Notes,Level 3 Procedure Mask with Ear Loops & No Shield,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43029,"LITHIUM BATTERY,AAA,1.5V",,,REHAB,,IE320 43029,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43239,"BANDAGE,COMPRESSION,COMPRILAN,6CM",,,REHAB,,IE320 43239,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43240,"BANDAGE,COMPRESSION,COMPRILAN,12CM",,,REHAB,,IE320 43240,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43241,"LYMPHEDEMA BANDAGE,GRAY FOAM",,,REHAB,,IE320 43241,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43242,"CELLONA,SYNTHETIC PADDING,6CM,2.4IN",,,REHAB,,IE320 43242,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43243,"CELLONA,SYNTHETIC PADDING,10CMX3M,4INX3.3YD",,,REHAB,,IE320 43243,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43245,"BANDAGE,COMPRESSION,FIXING,6IN,15CM",,,REHAB,,IE320 43245,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43246,"STRETCH,STRAP,DYNAMIC,CANDO",,,REHAB,,IE320 43246,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43251,GRAY FOAM,,,REHAB,,IE320 43251,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43697,"BAKBALL,MANUAL,MASSAGER,MOBILITY,RED",,,REHAB,,IE320 43697,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43714,"TUBULAR,BANDAGE,TG,SIZE 6",,,REHAB,,IE320 43714,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43715,"TUBULAR,BANDAGE,TG,SIZE 7",,,REHAB,,IE320 43715,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 43716,"TUBULAR,BANDAGE,TG,SIZE 9",,,REHAB,,IE320 43716,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 45840,"NEEDLE,ACUPUN,.23X30MM,J-TYPE",,,REHAB,,IE320 45840,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 48482,"BCA-SET3,REGEN,ACCESSORY KIT",,,REHAB,,IE320 48482,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 48483,"RK-BCT-3,REGENKIT,10ML",,,REHAB,,IE320 48483,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 48758,"NEEDLE,ACUPUNCTURE,J TYPE,SEIRIN,0.30MM X 50MM",,,REHAB,,IE320 48758,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 48759,"NEEDLE,ACUPUNCTURE,J TYPE,SEIRIN,0.30MM X 60MM",,,REHAB,,IE320 48759,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 50938,"PAD,GROUNDING,ELECTROSURGICAL,PLATE",,,REHAB,,IE320 50938,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 50952,"SPRAY,PAIN EASE,MIST,3.9 OZ",,,REHAB,,IE320 50952,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 59772,"NEUROTIP,IDENTIFY-SENSATION,STERILE",,,REHAB,,IE320 59772,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 59882,"TRAY,ULTRASOUND",,,REHAB,,IE320 59882,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 78758,"BANDAGE,COMPRESSION,10CM X 5M,COMPRILAN,REUSABLE",,,REHAB,,IE320 78758,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 78759,"BANDAGE,COMPRESSION,COMPRILAN,8CM",,,REHAB,,IE320 78759,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 78871,"ELECTRODES,EMG,NEUROLOGY,SURFACE",,,REHAB,,IE320 78871,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE320 98006,"BATTERY,ALKALINE,SZ AAA,DURACELL PROCELL,1.5 V,MERCURY FREE",,,REHAB,,IE320 98006,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 45,"HUMIDIFIER,PREFILLED,AQUAPAK KIT,VOL 650ML,STER,LTX-FREE",,,RT,P01R06B01,IE535 45,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 89,"COVER,SHOE,FITS SIZES 8 TO 13,POLYPRO,BOOT FULL COVERAGE",,,RT,P06R01B03,IE535 89,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 223,"TUBING,AEROSOL OXYGEN,CORRUGATED,L 100FT,ID 22MM,BLU,DISP",,,RT,P02R06B02,IE535 223,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 236,"BARREL,NEBULIZER,HANDHELD,SM VOL,8LPM,7FT TUBING",,,RT,P01R03B04,IE535 236,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 437,"MASK,AEROSOL,ADULT,UNDER-THE-CHIN,HI-GRADE RESIN,W/O TUBING",,,RT,P02R03B04,IE535 437,Notes,Ref 001206,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 1569,"HOLDER,ET TUBE,UNIV SZ,PRE-CUT ADH FOAM TAPE,ET TAPE II",,,RT,P03R02B01,IE535 1569,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 1616,"ADAPTOR,TRACH,T",,,RT,P01R01B08,IE535 1616,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 1617,"ADAPTER,AEROSOL TUBING,MASK INTUBATION,ID 15MM X OD 22MM,BLU",,,RT,P01R01B06,IE535 1617,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 1618,"ADAPTER,AEROSOL TUBING,PRES LINE,ID 22MM X OD 22MM",,,RT,P01R01B07,IE535 1618,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 1624,"NUT AND NIPPLE,OXYGEN,BARBED HOSE ADAPTER,GRN,DISP",,,RT,P01R01B05,IE535 1624,Notes,X-mas Tree; Christmas Tree; xmas,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 1625,"MASK,OXYGEN,MULTI-VENT,ADULT,UNDER THE CHIN DESIGN,CLR,GRN",,,RT,P01R02B02,IE535 1625,Notes,Venti Mask,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 1626,"CONNECTOR,OXYGEN TUBING,SUPPLY,DIA 5 TO 7MM,W/O PORT,DISP",,,RT,P01R01B04,IE535 1626,Notes,White Cross,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 1627,"MASK,OXYGEN,NON-REBREATHER,ADULT,TUBING L 7FT,LTX-FREE,DISP",,,RT,P02R03B01,IE535 1627,Notes,Non-Rebreather Mask,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 2238,"MASK,OXYGEN,TRACH,ADULT,FITS TUBING ID 22MM,W/O TUBING,CLR",,,RT,P02R04B05,IE535 2238,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 2245,"BAG,AEROSOL DRAINAGE,750ML,W/T-ADAPTER,DRAINAGE PORT",,,RT,P02R05B04,IE535 2245,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 5047,"SOLUTION,IRRIGATION,STER WATER,500ML,PLSTC POUR BOTTLE",,,RT,P05R06B02,IE535 5047,Notes,Sterile Water USP 500ml (small bottle with Blue label),USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 5074,"WATER,STERILE,1000ML,IRRIGATION,BAG",,,RT,P03R08B01,IE535 5074,Notes,Sterile Water USP 1000ml (large bag),USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 5076,"SOLUTION,IRRIGATION,STER WATER,3000ML,FLEX BAG",,,RT,P04R07B01,IE535 5076,Notes,Sterile Water USP 3000ml (Xlarge bag),USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 5226,"DEVICE,OXYGEN CONSERVING,PENDANT,RES IN PENDANT,DISP",,,RT,P02R05B01,IE535 5226,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 6555,"BAG,TRANSPORT,SPECIMEN,6 X 9IN,POLYETHYLENE,BIOHAZARD LOGO",,,RT,,IE535 6555,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 7722,"DETECTOR,CARBON DIOXIDE,EASY CAP II,INTERNAL VOL 25CC,ADULT",,,RT,P02R05B02,IE535 7722,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 8770,"BAG-SET-UP-DRAW-STRING-BLUE,GREEN&WHITE ON CLEAR",,,RT,P04R05B01,IE535 8770,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 9295,"PAD,ALCOHOL,MED,30MM X 65MM,70% ISOPROPYL",,,RT,P02R01B06,IE535 9295,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 9432,"SYRINGE,W/O NEEDLE,CAPACITY 10ML,SLIP-TIP,DISP,STER,PLSTC",,,RT,P02R02B02,IE535 9432,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 9557,"ADAPTER,AEROSOL TUBING,VALVED T-CONN,OD 22MM X OD 22MM,W/CAP",,,RT,P02R02B04,IE535 9557,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 11675,"MASK,ANESTHESIA,SZ 6 X-LG ADULT,INFLATED AIR CUSHION,TRANSP",,,RT,P01R01B02,IE535 11675,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 17416,"METER,PEAK FLOW,FULL RANGE,LOGORYTHMIC SCALE",,,RT,P02R01B03,IE535 17416,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 18827,"HOLDER,TRACHEOSTOMY TUBE,ADULT,HOOK AND LOOP TAB,ADJ NECK",,,RT,P02R01B01,IE535 18827,Notes,Neck Strap; Dale 240 Blue,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 18840,"SPIROMETER,INCENTIVE,ACEPELLA,BLU,LESS THAN 15LPM,LTX-FREE",,,RT,P02R04B01,IE535 18840,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 20542,"MASK,AF541,FULL FACE,SMALL",,,RT,P06R05B01,IE535 20542,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 20943,"GOWN,ISOLATION,DISPOSABLE,FULL COVERAGE",,,RT,P05R03B03,IE535 20943,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 22139,"NEEDLE,HYPO,22GA X 1 1/2IN,SAFETY SHIELD,STER,BLK HUB",,,RT,P02R02B01,IE535 22139,Notes,Short Black or Gray Bar,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 23111,"OXYMASK,OXYGEN,MASK",,,RT,P05R03B02,IE535 23111,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 23112,"MASK,OXY,PLUS",,,RT,P05R03B01,IE535 23112,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 23135,"DUAL,ADAPTOR",,,RT,P03R04B02,IE535 23135,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 23172,"CIRCUIT,EMV+,AEV,DISPOSABLE,ADULT",,,RT,P04R02B03,IE535 23172,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 23695,"SCISSORS,FLOOR GRADE,DRSNG,L 5 1/2IN,STR,RING HANDLE,S/B",,,RT,P02R01B07,IE535 23695,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 23854,"FILTER,ANESTHESIA,BACTERIA/VIRUS,15MM X 22MM",,,RT,P04R06B01,IE535 23854,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 24510,"WATER,INHALATION,1070ML,PREFILLED RESERVOIRS,STER",,,RT,P02R07B01,IE535 24510,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE535 26930,"MASK,FACE,PROCEDURE,W/O SHIELD,PLTD,EAR LOOPS,BLU,ANTI-FOG",,,RT,P01R02B03,IE535 26930,Notes,Level 1 Procedure Mask with Ear Loops & No Shield,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
